No,Type,Region,"City,Town,Ward,Village code","City,Town,Ward,Village",Area,Nearest station_Name,Nearest station_Distance(minute),Transaction-price(total),Layout,Area(m^2),Transaction-price(Unit price m^2),Land shape,Year of construction,Building structure,Use,Purpose of Use,City Planning,Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Transaction period,Renovation,Transactional factors
124,Residential Land(Land and Building),Commercial Area,13101,Chiyoda Ward,Kandasarugakucho,Suidobashi,7,520000000,,175.0,2.97,Semi-trapezoidal Shaped,2018,SRC,Housing Complex,House,Commercial Zone,80.0,500.0,4th quarter 2018,,
125,"Pre-owned Condominiums, etc.",,13101,Chiyoda Ward,Kandasarugakucho,Suidobashi,4,27000000,1K,25.0,1.08,,2013,RC,,House,Commercial Zone,80.0,500.0,4th quarter 2018,,Dealings in which auction or arbiter participates
126,Residential Land(Land and Building),Commercial Area,13101,Chiyoda Ward,Kandasarugakucho,Suidobashi,5,80000000,,125.0,0.64,Semi-trapezoidal Shaped,,W,Housing Complex,,Commercial Zone,80.0,500.0,2nd quarter 2018,,
127,"Pre-owned Condominiums, etc.",,13101,Chiyoda Ward,Kandasarugakucho,Suidobashi,4,77000000,2LDK,75.0,1.03,,1998,SRC,House,House,Commercial Zone,80.0,600.0,2nd quarter 2018,Done,
128,"Pre-owned Condominiums, etc.",,13101,Chiyoda Ward,Kandasarugakucho,Suidobashi,7,41000000,2DK,40.0,1.02,,2009,RC,House,House,Commercial Zone,80.0,600.0,2nd quarter 2018,Not yet,
129,"Pre-owned Condominiums, etc.",,13101,Chiyoda Ward,Kandasarugakucho,Suidobashi,5,34000000,1K,25.0,1.36,,,,,House,,,,1st quarter 2018,Not yet,
130,"Pre-owned Condominiums, etc.",,13101,Chiyoda Ward,Kandajimbocho,Kudanshita,3,39000000,1K,40.0,0.98,,2011,RC,,House,Commercial Zone,80.0,600.0,3rd quarter 2018,,
131,"Pre-owned Condominiums, etc.",,13101,Chiyoda Ward,Kandajimbocho,Kudanshita,2,39000000,1LDK,30.0,1.3,,1998,SRC,,House,Commercial Zone,80.0,500.0,1st quarter 2018,Done,
132,"Pre-owned Condominiums, etc.",,13101,Chiyoda Ward,Kandajimbocho,Kudanshita,3,23000000,1K,20.0,1.15,,2011,RC,,House,Commercial Zone,80.0,600.0,1st quarter 2018,,
133,Residential Land(Land and Building),Commercial Area,13101,Chiyoda Ward,Kandajimbocho,Jinbocho,2,120000000,,40.0,3.0,Rectangular Shaped,,S,Shop,Office,Commercial Zone,80.0,500.0,4th quarter 2018,,
134,"Pre-owned Condominiums, etc.",,13101,Chiyoda Ward,Kandajimbocho,Jinbocho,1,75000000,1LDK,50.0,1.5,,2003,SRC,,House,Commercial Zone,80.0,600.0,4th quarter 2018,,
135,Residential Land(Land and Building),Commercial Area,13101,Chiyoda Ward,Kandajimbocho,Jinbocho,1,520000000,,155.0,3.35,Trapezoidal Shaped,1974,RC,"House, Office, Parking Lot",Other,Commercial Zone,80.0,500.0,3rd quarter 2018,,
136,Residential Land(Land and Building),Commercial Area,13101,Chiyoda Ward,Kandajimbocho,Jinbocho,3,650000000,,125.0,5.2,Rectangular Shaped,1989,RC,"Office, Parking Lot",Office,Commercial Zone,80.0,500.0,3rd quarter 2018,,
137,Residential Land(Land and Building),Commercial Area,13101,Chiyoda Ward,Kandajimbocho,Jinbocho,3,670000000,,220.0,3.05,Irregular Shaped,1975,RC,"House, Office, Shop",House,Commercial Zone,80.0,600.0,2nd quarter 2018,,
138,Residential Land(Land and Building),Commercial Area,13101,Chiyoda Ward,Kandajimbocho,Jinbocho,2,210000000,,105.0,2.0,Semi-rectangular Shaped,,,Shop,Other,Commercial Zone,80.0,600.0,2nd quarter 2018,,
139,"Pre-owned Condominiums, etc.",,13101,Chiyoda Ward,Kandajimbocho,Jinbocho,2,16000000,1K,25.0,0.64,,1984,SRC,House,House,Commercial Zone,80.0,700.0,1st quarter 2018,Not yet,
140,"Pre-owned Condominiums, etc.",,13101,Chiyoda Ward,Kandajimbocho,Jinbocho,2,17000000,1K,25.0,0.68,,1984,SRC,,House,Commercial Zone,80.0,700.0,1st quarter 2018,Not yet,
141,"Pre-owned Condominiums, etc.",,13101,Chiyoda Ward,Kandajimbocho,Jinbocho,2,15000000,1K,30.0,0.5,,1982,RC,,House,Commercial Zone,80.0,600.0,1st quarter 2018,Not yet,
142,"Pre-owned Condominiums, etc.",,13101,Chiyoda Ward,Kandajimbocho,Jinbocho,2,47000000,2LDK,45.0,1.04,,,,,House,,,,1st quarter 2018,Not yet,
143,Residential Land(Land and Building),Commercial Area,13101,Chiyoda Ward,Kandasudacho,Akihabara,3,98000000,,50.0,1.96,Rectangular Shaped,1975,RC,"Office, Warehouse, Shop",Office,Commercial Zone,80.0,800.0,3rd quarter 2018,,
144,"Pre-owned Condominiums, etc.",,13101,Chiyoda Ward,Kandasudacho,Awajicho,2,72000000,2LDK,50.0,1.44,,2016,RC,,House,Commercial Zone,80.0,600.0,3rd quarter 2018,Not yet,
145,"Pre-owned Condominiums, etc.",,13101,Chiyoda Ward,Kandasudacho,Awajicho,2,53000000,1LDK,35.0,1.51,,2016,RC,,House,Commercial Zone,80.0,600.0,2nd quarter 2018,Not yet,
146,"Pre-owned Condominiums, etc.",,13101,Chiyoda Ward,Kandasudacho,Iwamotocho,2,27000000,1K,20.0,1.35,,2004,SRC,,Other,Commercial Zone,80.0,800.0,4th quarter 2018,,
147,"Pre-owned Condominiums, etc.",,13101,Chiyoda Ward,Kandasudacho,Iwamotocho,2,26000000,1K,25.0,1.04,,2004,SRC,,,Commercial Zone,80.0,800.0,3rd quarter 2018,,
148,Residential Land(Land and Building),Commercial Area,13101,Chiyoda Ward,Kandasudacho,Ogawamachi (Tokyo),1,110000000,,65.0,1.69,Irregular Shaped,1974,S,"Office, Shop",Office,Commercial Zone,80.0,600.0,1st quarter 2018,,
149,"Pre-owned Condominiums, etc.",,13101,Chiyoda Ward,Kandasudacho,Kanda (Tokyo),4,24000000,1K,20.0,1.2,,2005,RC,,House,Commercial Zone,80.0,600.0,4th quarter 2018,Not yet,
150,"Pre-owned Condominiums, etc.",,13101,Chiyoda Ward,Kandasudacho,Kanda (Tokyo),4,22000000,,20.0,1.1,,2005,RC,,House,Commercial Zone,80.0,600.0,2nd quarter 2018,Not yet,
151,"Pre-owned Condominiums, etc.",,13101,Chiyoda Ward,Kandasudacho,Kanda (Tokyo),3,27000000,1K,20.0,1.35,,2005,SRC,House,House,Commercial Zone,80.0,700.0,1st quarter 2018,,
152,"Pre-owned Condominiums, etc.",,13101,Chiyoda Ward,Kandasudacho,Kanda (Tokyo),3,25000000,1K,20.0,1.25,,2005,SRC,,House,Commercial Zone,80.0,700.0,1st quarter 2018,Not yet,
153,Residential Land(Land and Building),Commercial Area,13101,Chiyoda Ward,Kandasurugadai,Ochanomizu,2,130000000,,55.0,2.36,Rectangular Shaped,1978,RC,Office,Shop,Commercial Zone,80.0,500.0,4th quarter 2018,,
154,"Pre-owned Condominiums, etc.",,13101,Chiyoda Ward,Kandasurugadai,Ochanomizu,4,20000000,Open Floor,30.0,0.67,,1975,SRC,Shop,Shop,Commercial Zone,80.0,500.0,4th quarter 2018,Not yet,
155,"Pre-owned Condominiums, etc.",,13101,Chiyoda Ward,Kandasurugadai,Ochanomizu,4,15000000,1K,20.0,0.75,,1975,SRC,House,House,Commercial Zone,80.0,500.0,4th quarter 2018,Not yet,
156,"Pre-owned Condominiums, etc.",,13101,Chiyoda Ward,Kandasurugadai,Ochanomizu,4,18000000,1K,20.0,0.9,,1975,SRC,House,Office,Commercial Zone,80.0,500.0,3rd quarter 2018,Not yet,
157,Residential Land(Land and Building),Commercial Area,13101,Chiyoda Ward,Kandasurugadai,Ochanomizu,1,480000000,,50.0,9.6,Rectangular Shaped,1971,RC,Shop,Shop,Commercial Zone,80.0,600.0,2nd quarter 2018,,
158,"Pre-owned Condominiums, etc.",,13101,Chiyoda Ward,Kandasurugadai,Ochanomizu,6,12000000,1K,15.0,0.8,,,,,House,,,,1st quarter 2018,Not yet,
159,"Pre-owned Condominiums, etc.",,13101,Chiyoda Ward,Kandatacho,Ogawamachi (Tokyo),2,34000000,1DK,30.0,1.13,,2004,SRC,House,Other,Commercial Zone,80.0,600.0,4th quarter 2018,Not yet,
160,"Pre-owned Condominiums, etc.",,13101,Chiyoda Ward,Kandatacho,Ogawamachi (Tokyo),2,24000000,1K,20.0,1.2,,2004,SRC,,House,Commercial Zone,80.0,600.0,3rd quarter 2018,Not yet,
161,"Pre-owned Condominiums, etc.",,13101,Chiyoda Ward,Kandatacho,Ogawamachi (Tokyo),2,30000000,1K,20.0,1.5,,2007,RC,House,House,Commercial Zone,80.0,600.0,3rd quarter 2018,Not yet,
162,"Pre-owned Condominiums, etc.",,13101,Chiyoda Ward,Kandatacho,Ogawamachi (Tokyo),2,32000000,1K,25.0,1.28,,2007,RC,,House,Commercial Zone,80.0,600.0,1st quarter 2018,Done,
163,"Pre-owned Condominiums, etc.",,13101,Chiyoda Ward,Kandatacho,Ogawamachi (Tokyo),1,31000000,1LDK,35.0,0.89,,2005,SRC,,House,Commercial Zone,80.0,600.0,1st quarter 2018,Not yet,
164,"Pre-owned Condominiums, etc.",,13101,Chiyoda Ward,Kandatacho,Kanda (Tokyo),3,26000000,1DK,25.0,1.04,,2005,SRC,House,House,Commercial Zone,80.0,700.0,4th quarter 2018,,
165,"Pre-owned Condominiums, etc.",,13101,Chiyoda Ward,Kandatacho,Kanda (Tokyo),3,26000000,1K,25.0,1.04,,2005,SRC,House,,Commercial Zone,80.0,700.0,4th quarter 2018,Not yet,
166,"Pre-owned Condominiums, etc.",,13101,Chiyoda Ward,Kandatacho,Kanda (Tokyo),4,24000000,1K,20.0,1.2,,2004,RC,House,Other,Commercial Zone,80.0,700.0,4th quarter 2018,Not yet,
167,"Pre-owned Condominiums, etc.",,13101,Chiyoda Ward,Kandatacho,Kanda (Tokyo),4,35000000,1K,30.0,1.17,,2007,RC,,House,Commercial Zone,80.0,700.0,3rd quarter 2018,,
168,"Pre-owned Condominiums, etc.",,13101,Chiyoda Ward,Kandatacho,Kanda (Tokyo),4,20000000,1R,20.0,1.0,,2004,RC,House,House,Commercial Zone,80.0,700.0,3rd quarter 2018,Not yet,
169,"Pre-owned Condominiums, etc.",,13101,Chiyoda Ward,Kandatacho,Kanda (Tokyo),4,31000000,1K,20.0,1.55,,2007,RC,,Office,Commercial Zone,80.0,700.0,2nd quarter 2018,Done,
170,"Pre-owned Condominiums, etc.",,13101,Chiyoda Ward,Kandatacho,Kanda (Tokyo),4,22000000,1K,20.0,1.1,,2004,RC,House,House,Commercial Zone,80.0,700.0,2nd quarter 2018,Not yet,
171,"Pre-owned Condominiums, etc.",,13101,Chiyoda Ward,Kandatacho,Kanda (Tokyo),3,48000000,,50.0,0.96,,2004,RC,House,House,Commercial Zone,80.0,700.0,1st quarter 2018,,
172,Residential Land(Land and Building),Commercial Area,13101,Chiyoda Ward,Kandatsukasamachi,Awajicho,3,5100000000,,330.0,15.45,Semi-rectangular Shaped,2018,S,"Office, Parking Lot, Shop",Office,Commercial Zone,80.0,700.0,2nd quarter 2018,,
173,Residential Land(Land and Building),Commercial Area,13101,Chiyoda Ward,Kandatsukasamachi,Awajicho,3,150000000,,50.0,3.0,Semi-rectangular Shaped,1988,W,Shop,Other,Commercial Zone,80.0,600.0,2nd quarter 2018,,
174,"Pre-owned Condominiums, etc.",,13101,Chiyoda Ward,Kandatsukasamachi,Awajicho,3,45000000,1LDK,35.0,1.29,,2015,RC,House,House,Commercial Zone,80.0,700.0,2nd quarter 2018,Not yet,
175,"Pre-owned Condominiums, etc.",,13101,Chiyoda Ward,Kandatsukasamachi,Awajicho,4,27000000,1K,30.0,0.9,,2005,SRC,House,House,Commercial Zone,80.0,600.0,2nd quarter 2018,Not yet,
176,"Pre-owned Condominiums, etc.",,13101,Chiyoda Ward,Kandatsukasamachi,Awajicho,4,25000000,1K,20.0,1.25,,2005,SRC,House,House,Commercial Zone,80.0,900.0,1st quarter 2018,,
177,Residential Land(Land and Building),Commercial Area,13101,Chiyoda Ward,Kandatsukasamachi,Ogawamachi (Tokyo),3,390000000,,105.0,3.71,Irregular Shaped,1986,RC,"House, Shop",Shop,Commercial Zone,80.0,600.0,1st quarter 2018,,
179,"Pre-owned Condominiums, etc.",,13101,Chiyoda Ward,Kandatomiyamacho,Kanda (Tokyo),3,43000000,1LDK,40.0,1.08,,2012,RC,House,House,Commercial Zone,80.0,600.0,3rd quarter 2018,Not yet,
180,"Pre-owned Condominiums, etc.",,13101,Chiyoda Ward,Kandatomiyamacho,Kanda (Tokyo),3,35000000,1DK,40.0,0.88,,2012,RC,House,,Commercial Zone,80.0,600.0,1st quarter 2018,Not yet,
181,"Pre-owned Condominiums, etc.",,13101,Chiyoda Ward,Kandanishikicho,Otemachi (Tokyo),6,27000000,1K,20.0,1.35,,2003,SRC,House,House,Commercial Zone,80.0,600.0,3rd quarter 2018,Not yet,
182,"Pre-owned Condominiums, etc.",,13101,Chiyoda Ward,Kandanishikicho,Otemachi (Tokyo),6,27000000,1K,20.0,1.35,,2003,SRC,House,House,Commercial Zone,80.0,600.0,3rd quarter 2018,Not yet,
183,"Pre-owned Condominiums, etc.",,13101,Chiyoda Ward,Kandanishikicho,Otemachi (Tokyo),6,21000000,1K,20.0,1.05,,2003,SRC,House,House,Commercial Zone,80.0,600.0,2nd quarter 2018,Not yet,
184,"Pre-owned Condominiums, etc.",,13101,Chiyoda Ward,Kandanishikicho,Otemachi (Tokyo),6,34000000,1K,30.0,1.13,,,,,House,,,,1st quarter 2018,Done,
185,"Pre-owned Condominiums, etc.",,13101,Chiyoda Ward,Kandanishikicho,Ogawamachi (Tokyo),4,25000000,1K,20.0,1.25,,2003,SRC,House,House,Commercial Zone,80.0,600.0,3rd quarter 2018,Not yet,
186,"Pre-owned Condominiums, etc.",,13101,Chiyoda Ward,Kandanishikicho,Ogawamachi (Tokyo),4,24000000,1LDK,20.0,1.2,,2002,SRC,,House,Commercial Zone,80.0,600.0,3rd quarter 2018,Not yet,
187,"Pre-owned Condominiums, etc.",,13101,Chiyoda Ward,Kandanishikicho,Ogawamachi (Tokyo),5,26000000,,20.0,1.3,,2007,RC,,House,Commercial Zone,80.0,600.0,3rd quarter 2018,,
188,"Pre-owned Condominiums, etc.",,13101,Chiyoda Ward,Kandanishikicho,Ogawamachi (Tokyo),4,27000000,1K,20.0,1.35,,2003,SRC,House,House,Commercial Zone,80.0,600.0,1st quarter 2018,Not yet,
189,"Pre-owned Condominiums, etc.",,13101,Chiyoda Ward,Kandanishikicho,Ogawamachi (Tokyo),5,28000000,1K,30.0,0.93,,2007,RC,House,House,Commercial Zone,80.0,600.0,1st quarter 2018,,
190,"Pre-owned Condominiums, etc.",,13101,Chiyoda Ward,Kandanishikicho,Ogawamachi (Tokyo),4,23000000,1DK,20.0,1.15,,2002,SRC,House,House,Commercial Zone,80.0,600.0,1st quarter 2018,Done,
191,"Pre-owned Condominiums, etc.",,13101,Chiyoda Ward,Kandahigashikon-yacho,Kanda (Tokyo),4,21000000,1R,20.0,1.05,,2005,SRC,House,House,Commercial Zone,80.0,800.0,2nd quarter 2018,Not yet,
192,"Pre-owned Condominiums, etc.",,13101,Chiyoda Ward,Kandahigashimatsushitacho,Iwamotocho,1,23000000,1K,25.0,0.92,,2005,RC,,Other,Commercial Zone,80.0,600.0,3rd quarter 2018,Not yet,
193,Residential Land(Land and Building),Commercial Area,13101,Chiyoda Ward,Kandamisakicho,Suidobashi,2,900000000,,155.0,5.81,Semi-rectangular Shaped,1989,SRC,"Office, Shop",Office,Commercial Zone,80.0,600.0,4th quarter 2018,,
194,"Pre-owned Condominiums, etc.",,13101,Chiyoda Ward,Kandamisakicho,Suidobashi,2,27000000,1LDK,25.0,1.08,,1998,SRC,,House,Commercial Zone,80.0,500.0,4th quarter 2018,Not yet,
195,"Pre-owned Condominiums, etc.",,13101,Chiyoda Ward,Kandamisakicho,Suidobashi,5,24000000,1K,20.0,1.2,,2005,RC,,House,Commercial Zone,80.0,500.0,4th quarter 2018,Not yet,
196,"Pre-owned Condominiums, etc.",,13101,Chiyoda Ward,Kandamisakicho,Suidobashi,5,37000000,1LDK,40.0,0.92,,2011,RC,,House,Commercial Zone,80.0,500.0,4th quarter 2018,Not yet,
197,Residential Land(Land and Building),Commercial Area,13101,Chiyoda Ward,Kandamisakicho,Suidobashi,3,200000000,,65.0,3.08,Semi-rectangular Shaped,1976,RC,"House, Shop",Other,Commercial Zone,80.0,500.0,2nd quarter 2018,,
199,"Pre-owned Condominiums, etc.",,13101,Chiyoda Ward,Kandamisakicho,Suidobashi,3,45000000,1LDK,35.0,1.29,,2013,RC,House,House,Commercial Zone,80.0,500.0,2nd quarter 2018,Not yet,
200,"Pre-owned Condominiums, etc.",,13101,Chiyoda Ward,Kandamisakicho,Suidobashi,5,33000000,1DK,30.0,1.1,,2011,RC,House,House,Commercial Zone,80.0,500.0,1st quarter 2018,Not yet,
201,"Pre-owned Condominiums, etc.",,13101,Chiyoda Ward,Kandamisakicho,Suidobashi,2,33000000,1DK,25.0,1.32,,1998,SRC,House,House,Commercial Zone,80.0,500.0,1st quarter 2018,Not yet,
202,"Pre-owned Condominiums, etc.",,13101,Chiyoda Ward,Kudankita,Ichigaya,4,20000000,1K,20.0,1.0,,,RC,House,House,Commercial Zone,80.0,500.0,4th quarter 2018,Not yet,
203,"Pre-owned Condominiums, etc.",,13101,Chiyoda Ward,Kudankita,Ichigaya,4,36000000,1LDK,40.0,0.9,,2005,S,House,House,Commercial Zone,80.0,700.0,3rd quarter 2018,Not yet,
204,"Pre-owned Condominiums, etc.",,13101,Chiyoda Ward,Kudankita,Ichigaya,5,34000000,Open Floor,45.0,0.76,,1976,RC,Office,Office,Commercial Zone,80.0,700.0,3rd quarter 2018,Done,
205,"Pre-owned Condominiums, etc.",,13101,Chiyoda Ward,Kudankita,Ichigaya,2,120000000,2LDK,65.0,1.85,,2015,RC,House,House,Commercial Zone,80.0,500.0,1st quarter 2018,Not yet,
206,"Pre-owned Condominiums, etc.",,13101,Chiyoda Ward,Kudankita,Ichigaya,11,15000000,1K,20.0,0.75,,1979,RC,House,House,Commercial Zone,80.0,500.0,1st quarter 2018,Not yet,
207,"Pre-owned Condominiums, etc.",,13101,Chiyoda Ward,Kudankita,Kudanshita,6,150000000,2LDK,95.0,1.58,,2000,SRC,,House,Category I Residential Zone,60.0,400.0,3rd quarter 2018,Done,
208,Residential Land(Land and Building),Residential Area,13101,Chiyoda Ward,Kudankita,Kudanshita,5,1700000000,,670.0,2.54,Rectangular Shaped,1991,RC,Office,Office,Category I Residential Zone,60.0,400.0,2nd quarter 2018,,
209,"Pre-owned Condominiums, etc.",,13101,Chiyoda Ward,Kudankita,Kudanshita,1,19000000,1K,20.0,0.95,,2000,SRC,,House,Commercial Zone,80.0,500.0,2nd quarter 2018,Done,
210,Residential Land(Land and Building),Commercial Area,13101,Chiyoda Ward,Kudankita,Kudanshita,3,91000000,,60.0,1.52,Rectangular Shaped,1969,,,Office,Commercial Zone,80.0,500.0,1st quarter 2018,,
211,Residential Land(Land and Building),Commercial Area,13101,Chiyoda Ward,Kudankita,Kudanshita,3,340000000,,70.0,4.86,Semi-trapezoidal Shaped,1995,S,Office,Shop,Commercial Zone,80.0,700.0,1st quarter 2018,,
212,"Pre-owned Condominiums, etc.",,13101,Chiyoda Ward,Kudankita,Kudanshita,1,21000000,1DK,20.0,1.05,,2000,SRC,House,Office,Commercial Zone,80.0,500.0,1st quarter 2018,Not yet,
213,"Pre-owned Condominiums, etc.",,13101,Chiyoda Ward,Kudamminami,Ichigaya,6,23000000,1K,20.0,1.15,,2000,RC,,House,Commercial Zone,80.0,500.0,4th quarter 2018,Done,
214,"Pre-owned Condominiums, etc.",,13101,Chiyoda Ward,Kudamminami,Ichigaya,2,39000000,1LDK,35.0,1.11,,1985,SRC,House,Office,Commercial Zone,80.0,700.0,4th quarter 2018,Not yet,
215,Residential Land(Land and Building),Commercial Area,13101,Chiyoda Ward,Kudamminami,Ichigaya,7,1000000000,,165.0,6.06,Semi-rectangular Shaped,2018,S,Housing Complex,House,Commercial Zone,80.0,500.0,3rd quarter 2018,,
216,"Pre-owned Condominiums, etc.",,13101,Chiyoda Ward,Kudamminami,Ichigaya,4,42000000,Open Floor,35.0,1.2,,2008,RC,,Shop,Commercial Zone,80.0,500.0,3rd quarter 2018,Not yet,
217,Residential Land(Land and Building),Commercial Area,13101,Chiyoda Ward,Kudamminami,Ichigaya,6,340000000,,120.0,2.83,Rectangular Shaped,1987,SRC,Shop,Office,Commercial Zone,80.0,500.0,2nd quarter 2018,,
218,Residential Land(Land and Building),Commercial Area,13101,Chiyoda Ward,Kudamminami,Ichigaya,5,140000000,,60.0,2.33,Rectangular Shaped,1980,S,"House, Parking Lot",House,Commercial Zone,80.0,500.0,2nd quarter 2018,,
219,"Pre-owned Condominiums, etc.",,13101,Chiyoda Ward,Kudamminami,Ichigaya,8,71000000,2LDK,50.0,1.42,,2000,SRC,House,House,Commercial Zone,80.0,500.0,2nd quarter 2018,Done,
220,"Pre-owned Condominiums, etc.",,13101,Chiyoda Ward,Kudamminami,Ichigaya,6,25000000,,25.0,1.0,,2003,RC,,House,Commercial Zone,80.0,500.0,2nd quarter 2018,Done,
221,"Pre-owned Condominiums, etc.",,13101,Chiyoda Ward,Kudamminami,Ichigaya,6,15000000,1K,20.0,0.75,,2000,RC,,House,Commercial Zone,80.0,500.0,2nd quarter 2018,,
222,"Pre-owned Condominiums, etc.",,13101,Chiyoda Ward,Kudamminami,Ichigaya,4,77000000,1DK,60.0,1.28,,2008,RC,House,House,Commercial Zone,80.0,500.0,1st quarter 2018,Not yet,
223,"Pre-owned Condominiums, etc.",,13101,Chiyoda Ward,Kudamminami,Ichigaya,4,80000000,1LDK,60.0,1.33,,2008,RC,House,House,Commercial Zone,80.0,500.0,1st quarter 2018,Not yet,
224,"Pre-owned Condominiums, etc.",,13101,Chiyoda Ward,Kudamminami,Ichigaya,8,67000000,2LDK,60.0,1.12,,1998,SRC,House,House,Commercial Zone,80.0,700.0,1st quarter 2018,Not yet,
225,"Pre-owned Condominiums, etc.",,13101,Chiyoda Ward,Kudamminami,Kudanshita,8,60000000,,60.0,1.0,,2000,SRC,House,House,Commercial Zone,80.0,500.0,2nd quarter 2018,,
226,"Pre-owned Condominiums, etc.",,13101,Chiyoda Ward,Kojimachi,Kojimachi,1,110000000,2LDK,70.0,1.57,,2011,RC,House,House,Commercial Zone,80.0,800.0,4th quarter 2018,Not yet,
227,"Pre-owned Condominiums, etc.",,13101,Chiyoda Ward,Kojimachi,Kojimachi,2,80000000,2LDK,50.0,1.6,,,,,House,,,,4th quarter 2018,Not yet,
228,"Pre-owned Condominiums, etc.",,13101,Chiyoda Ward,Kojimachi,Kojimachi,2,95000000,2LDK,65.0,1.46,,2015,RC,House,Other,Commercial Zone,80.0,800.0,4th quarter 2018,Not yet,
229,Residential Land(Land and Building),Residential Area,13101,Chiyoda Ward,Kojimachi,Kojimachi,2,3500000000,,530.0,6.6,Irregular Shaped,,,Office,House,Commercial Zone,80.0,500.0,3rd quarter 2018,,Dealings of adjacent land
230,"Pre-owned Condominiums, etc.",,13101,Chiyoda Ward,Kojimachi,Kojimachi,1,99000000,2LDK,90.0,1.1,,1992,SRC,,House,Commercial Zone,80.0,400.0,3rd quarter 2018,Not yet,
231,"Pre-owned Condominiums, etc.",,13101,Chiyoda Ward,Kojimachi,Kojimachi,1,100000000,3LDK,100.0,1.0,,1992,SRC,House,House,Commercial Zone,80.0,400.0,2nd quarter 2018,Not yet,
232,Residential Land(Land and Building),Residential Area,13101,Chiyoda Ward,Kojimachi,Kojimachi,3,2100000000,,620.0,3.39,Irregular Shaped,1994,,"House, Other",House,Commercial Zone,80.0,500.0,1st quarter 2018,,
233,"Pre-owned Condominiums, etc.",,13101,Chiyoda Ward,Kojimachi,Kojimachi,1,95000000,2LDK,100.0,0.95,,1992,SRC,House,House,Commercial Zone,80.0,400.0,1st quarter 2018,Not yet,
234,"Pre-owned Condominiums, etc.",,13101,Chiyoda Ward,Kojimachi,Hanzomon,1,280000000,Open Floor,110.0,2.55,,,S,Office,Office,Commercial Zone,80.0,800.0,4th quarter 2018,Done,
235,"Pre-owned Condominiums, etc.",,13101,Chiyoda Ward,Kojimachi,Hanzomon,2,29000000,1K,20.0,1.45,,2004,SRC,House,House,Commercial Zone,80.0,500.0,4th quarter 2018,Not yet,
236,"Pre-owned Condominiums, etc.",,13101,Chiyoda Ward,Kojimachi,Hanzomon,2,27000000,1K,25.0,1.08,,2004,SRC,House,,Commercial Zone,80.0,500.0,3rd quarter 2018,,
237,"Pre-owned Condominiums, etc.",,13101,Chiyoda Ward,Kojimachi,Hanzomon,1,260000000,Open Floor,110.0,2.36,,2006,S,Office,Office,Commercial Zone,80.0,800.0,3rd quarter 2018,,
238,"Pre-owned Condominiums, etc.",,13101,Chiyoda Ward,Kojimachi,Hanzomon,1,280000000,Open Floor,110.0,2.55,,2006,S,Office,Office,Commercial Zone,80.0,800.0,2nd quarter 2018,Done,
239,"Pre-owned Condominiums, etc.",,13101,Chiyoda Ward,Kojimachi,Hanzomon,2,33000000,1K,25.0,1.32,,2004,SRC,,House,Commercial Zone,80.0,500.0,2nd quarter 2018,,
240,"Pre-owned Condominiums, etc.",,13101,Chiyoda Ward,Kojimachi,Hanzomon,2,38000000,1DK,40.0,0.95,,2003,RC,House,House,Commercial Zone,80.0,400.0,1st quarter 2018,Not yet,
241,"Pre-owned Condominiums, etc.",,13101,Chiyoda Ward,Kojimachi,Hanzomon,1,280000000,Open Floor,110.0,2.55,,2014,S,,Office,Commercial Zone,80.0,800.0,1st quarter 2018,Done,
242,"Pre-owned Condominiums, etc.",,13101,Chiyoda Ward,Kojimachi,Hanzomon,1,59000000,2LDK,50.0,1.18,,1981,SRC,House,House,Commercial Zone,80.0,600.0,1st quarter 2018,Done,
243,"Pre-owned Condominiums, etc.",,13101,Chiyoda Ward,Kojimachi,Yotsuya,2,97000000,2LDK,50.0,1.94,,2017,RC,House,House,Commercial Zone,80.0,800.0,1st quarter 2018,Not yet,
244,"Pre-owned Condominiums, etc.",,13101,Chiyoda Ward,Gobancho,Ichigaya,4,130000000,2LDK,80.0,1.62,,2014,RC,,Other,Category II Residential Zone,60.0,400.0,4th quarter 2018,Not yet,
245,"Pre-owned Condominiums, etc.",,13101,Chiyoda Ward,Gobancho,Ichigaya,3,25000000,Open Floor,80.0,0.31,,1971,SRC,,Office,Category I Residential Zone,60.0,400.0,3rd quarter 2018,Not yet,
246,"Pre-owned Condominiums, etc.",,13101,Chiyoda Ward,Gobancho,Ichigaya,3,60000000,2LDK,65.0,0.92,,1971,SRC,,,Category I Residential Zone,60.0,400.0,2nd quarter 2018,Not yet,
247,"Pre-owned Condominiums, etc.",,13101,Chiyoda Ward,Gobancho,Ichigaya,1,66000000,3LDK,65.0,1.02,,1979,SRC,House,House,Commercial Zone,80.0,600.0,2nd quarter 2018,Done,
